height,width,time,type,scrollX,scrollY
810,1535,82005.435,mousemove,0,810
810,1535,82017.435,mousemove,0,810
810,1535,82029.435,mousemove,0,810
810,1535,82041.435,mousemove,0,810
810,1535,82054.435,mousemove,0,810
810,1535,82067.435,mousemove,0,810
810,1535,82079.435,mousemove,0,810
810,1535,82091.435,mousemove,0,810
810,1535,82104.435,mousemove,0,810
810,1535,82116.435,mousemove,0,810
810,1535,82129.435,mouseout,0,810
810,1535,82129.435,mouseover,0,810
810,1535,82129.435,mousemove,0,810
810,1535,82141.435,mousemove,0,810
810,1535,82154.435,mousemove,0,810
810,1535,82166.435,mousemove,0,810
810,1535,82179.435,mousemove,0,810
810,1535,82191.435,mousemove,0,810
810,1535,82204.435,mousemove,0,810
810,1535,83036.435,mousedown,0,810
810,1535,83041.2,focusout,0,810
810,1535,83036.435,mouseup,0,810
810,1535,83036.435,click,0,810
810,1535,83446.435,mouseout,0,810
810,1535,83446.435,mouseover,0,810
810,1535,83446.435,mousemove,0,810
810,1535,83458.435,mousemove,0,810
810,1535,83471.435,mousemove,0,810
810,1535,83484.435,mousemove,0,810
810,1535,83496.435,mousemove,0,810
810,1535,83509.435,mousemove,0,810
810,1535,83520.435,mousemove,0,810
810,1535,83532.435,mouseout,0,810
810,1535,83532.435,mouseover,0,810
810,1535,83532.435,mousemove,0,810
810,1535,83545.435,mousemove,0,810
810,1535,83557.435,mousemove,0,810
810,1535,83570.435,mousemove,0,810
810,1535,83582.435,mousemove,0,810
810,1535,83595.435,mousemove,0,810
810,1535,91993.61,scroll,0,814
810,1535,92007.015,scroll,0,820
810,1535,92023.535,scroll,0,832
810,1535,92040.49,scroll,0,853
810,1535,92056.65,scroll,0,883
810,1535,92072.735,scroll,0,920
810,1535,92090.705,scroll,0,964
810,1535,92107.52,scroll,0,1013
810,1535,92123.885,scroll,0,1066
810,1535,92139.815,scroll,0,1118
810,1535,92157.485,scroll,0,1164
810,1535,92173.22,scroll,0,1200
810,1535,92189.925,scroll,0,1222
810,1535,92207.205,scroll,0,1233
810,1535,92223.935,scroll,0,1235
810,1535,92324.085,mousemove,0,1235
810,1535,92831.435,mousemove,0,1235
810,1535,92843.435,mousemove,0,1235
810,1535,92856.435,mousemove,0,1235
810,1535,92869.435,mousemove,0,1235
810,1535,92881.435,mousemove,0,1235
810,1535,92893.435,mousemove,0,1235
810,1535,92906.435,mousemove,0,1235
810,1535,92918.435,mousemove,0,1235
810,1535,92931.435,mousemove,0,1235
810,1535,92943.435,mousemove,0,1235
810,1535,92956.435,mouseout,0,1235
810,1535,92956.435,mouseover,0,1235
810,1535,92956.435,mousemove,0,1235
810,1535,92968.435,mousemove,0,1235
810,1535,92980.435,mousemove,0,1235
810,1535,92993.435,mousemove,0,1235
810,1535,93005.435,mousemove,0,1235
810,1535,95603.435,mousemove,0,1235
810,1535,95615.435,mousemove,0,1235
810,1535,95628.435,mousemove,0,1235
810,1535,95640.435,mousemove,0,1235
810,1535,95653.435,mousemove,0,1235
810,1535,95666.435,mousemove,0,1235
810,1535,95678.435,mousemove,0,1235
810,1535,95691.435,mouseout,0,1235
810,1535,95691.435,mouseover,0,1235
810,1535,95691.435,mousemove,0,1235
810,1535,95703.435,mousemove,0,1235
810,1535,95716.435,mousemove,0,1235
810,1535,95728.435,mousemove,0,1235
810,1535,95741.435,mousemove,0,1235
810,1535,95752.435,mousemove,0,1235
810,1535,95765.435,mousemove,0,1235
810,1535,95777.435,mousemove,0,1235
810,1535,95789.435,mouseout,0,1235
810,1535,95789.435,mouseover,0,1235
810,1535,95789.435,mousemove,0,1235
810,1535,95802.435,mousemove,0,1235
810,1535,95814.435,mousemove,0,1235
810,1535,95827.435,mousemove,0,1235
810,1535,95839.435,mousemove,0,1235
810,1535,95852.435,mousemove,0,1235
810,1535,95865.435,mouseout,0,1235
810,1535,95865.435,mouseover,0,1235
810,1535,95865.435,mousemove,0,1235
810,1535,96196.815,scroll,0,1238
810,1535,96213.06,scroll,0,1245
810,1535,96229.96,scroll,0,1260
810,1535,96246.205,scroll,0,1293
810,1535,96262.81,scroll,0,1348
810,1535,96279.385,scroll,0,1417
810,1535,96296.08,scroll,0,1489
810,1535,96313.095,scroll,0,1559
810,1535,96330.115,scroll,0,1626
810,1535,96346.3,scroll,0,1681
810,1535,96363.525,scroll,0,1722
810,1535,96379.88,scroll,0,1748
810,1535,96396.73,scroll,0,1760
810,1535,96413.785,scroll,0,1763
810,1535,96513.9,mousemove,0,1763
810,1535,96530.72,scroll,0,1764
810,1535,96546.525,scroll,0,1778
810,1535,96563.015,scroll,0,1826
810,1535,96580.485,scroll,0,1920
810,1535,96596.855,scroll,0,2041
810,1535,96613.735,scroll,0,2183
810,1535,96630.245,scroll,0,2342
810,1535,96647.29,scroll,0,2494
810,1535,96664.05,scroll,0,2620
810,1535,96680.295,scroll,0,2711
810,1535,96696.985,scroll,0,2768
810,1535,96713.625,scroll,0,2806
810,1535,96730.89,scroll,0,2833
810,1535,96747.52,scroll,0,2852
810,1535,96763.575,scroll,0,2870
810,1535,96780.405,scroll,0,2885
810,1535,96797.585,scroll,0,2900
810,1535,96814.3,scroll,0,2914
810,1535,96830.2,scroll,0,2928
810,1535,96847.025,scroll,0,2942
810,1535,96863.765,scroll,0,2956
810,1535,96881.08,scroll,0,2971
810,1535,96897.49,scroll,0,2987
810,1535,96913.745,scroll,0,3004
810,1535,96931.085,scroll,0,3021
810,1535,96947.385,scroll,0,3038
810,1535,96964.035,scroll,0,3056
810,1535,96980.83,scroll,0,3075
810,1535,96997.175,scroll,0,3100
810,1535,97014.55,scroll,0,3158
810,1535,97031.19,scroll,0,3265
810,1535,97048.07,scroll,0,3385
810,1535,97064.34,scroll,0,3513
810,1535,97081.31,scroll,0,3625
810,1535,97097.09,scroll,0,3701
810,1535,97107.435,mouseout,0,3701
810,1535,97107.435,mouseover,0,3701
810,1535,97107.435,mousemove,0,3701
810,1535,97114.195,scroll,0,3735
810,1535,97131.325,scroll,0,3740
810,1535,97231.455,mouseout,0,3740
810,1535,97231.455,mouseover,0,3740
810,1535,97231.455,mousemove,0,3740
810,1535,97798.42,scroll,0,3739
810,1535,97832.29,scroll,0,3737
810,1535,97848.735,scroll,0,3726
810,1535,97865.75,scroll,0,3700
810,1535,97882.11,scroll,0,3638
810,1535,97898.415,scroll,0,3530
810,1535,97916.22,scroll,0,3377
810,1535,97932.515,scroll,0,3213
810,1535,97949.445,scroll,0,3060
810,1535,97965.98,scroll,0,2928
810,1535,97982.485,scroll,0,2818
810,1535,97999.18,scroll,0,2728
810,1535,98015.8,scroll,0,2657
810,1535,98032.33,scroll,0,2605
810,1535,98049.2,scroll,0,2566
810,1535,98065.625,scroll,0,2533
810,1535,98082.285,scroll,0,2504
810,1535,98098.99,scroll,0,2478
810,1535,98116.195,scroll,0,2458
810,1535,98132.755,scroll,0,2444
810,1535,98149.555,scroll,0,2428
810,1535,98165.63,scroll,0,2387
810,1535,98182.525,scroll,0,2308
810,1535,98198.975,scroll,0,2194
810,1535,98215.465,scroll,0,2046
810,1535,98232.54,scroll,0,1865
810,1535,98249.17,scroll,0,1684
810,1535,98266.355,scroll,0,1524
810,1535,98282.45,scroll,0,1388
810,1535,98299.49,scroll,0,1277
810,1535,98316.095,scroll,0,1189
810,1535,98332.405,scroll,0,1121
810,1535,98349.78,scroll,0,1068
810,1535,98365.94,scroll,0,1023
810,1535,98382.58,scroll,0,983
810,1535,98399.265,scroll,0,947
810,1535,98416.05,scroll,0,912
810,1535,98432.8,scroll,0,880
810,1535,98437.435,mouseout,0,880
810,1535,98437.435,mouseover,0,880
810,1535,98437.435,mousemove,0,880
810,1535,98449.88,scroll,0,850
810,1535,98450.435,mouseout,0,850
810,1535,98450.435,mouseover,0,850
810,1535,98450.435,mousemove,0,850
810,1535,98462.435,mousemove,0,850
810,1535,98466.715,scroll,0,823
810,1535,98475.435,mousemove,0,823
810,1535,98483.29,scroll,0,802
810,1535,98487.435,mouseout,0,802
810,1535,98487.435,mouseover,0,802
810,1535,98487.435,mousemove,0,802
810,1535,98499.805,scroll,0,785
810,1535,98499.435,mousemove,0,785
810,1535,98512.435,mousemove,0,785
810,1535,98516.365,scroll,0,774
810,1535,98524.435,mousemove,0,774
810,1535,98532.9,scroll,0,767
810,1535,98537.435,mousemove,0,767
810,1535,98550.035,scroll,0,763
810,1535,98549.435,mousemove,0,763
810,1535,98562.435,mousemove,0,763
810,1535,98566.23,scroll,0,762
810,1535,98574.435,mousemove,0,762
810,1535,98587.435,mousemove,0,762
810,1535,98599.435,mousemove,0,762
810,1535,98611.435,mousemove,0,762
810,1535,98624.435,mousemove,0,762
810,1535,98636.435,mousemove,0,762
810,1535,98649.435,mousemove,0,762
810,1535,98661.435,mousemove,0,762
810,1535,98674.435,mouseout,0,762
810,1535,98674.435,mouseover,0,762
810,1535,98674.435,mousemove,0,762
810,1535,98686.435,mousemove,0,762
810,1535,98698.435,mousemove,0,762
810,1535,98711.435,mousemove,0,762
810,1535,98723.435,mouseout,0,762
810,1535,98723.435,mouseover,0,762
810,1535,98723.435,mousemove,0,762
810,1535,98736.435,mousemove,0,762
810,1535,98748.435,mouseout,0,762
810,1535,98748.435,mouseover,0,762
810,1535,98748.435,mousemove,0,762
810,1535,98761.435,mousemove,0,762
810,1535,98773.435,mousemove,0,762
810,1535,98798.435,mousemove,0,762
810,1535,98810.435,mousemove,0,762
810,1535,98835.435,mousemove,0,762
810,1535,98848.435,mousemove,0,762
810,1535,98860.435,mousemove,0,762
810,1535,98873.435,mousemove,0,762
810,1535,98885.435,mousemove,0,762
810,1535,98898.435,mousemove,0,762
810,1535,98910.435,mousemove,0,762
810,1535,98922.435,mousemove,0,762
810,1535,98935.435,mousemove,0,762
810,1535,98947.435,mousemove,0,762
810,1535,98960.435,mousemove,0,762
810,1535,98972.435,mousemove,0,762
810,1535,98985.435,mousemove,0,762
810,1535,98997.435,mouseout,0,762
810,1535,98997.435,mouseover,0,762
810,1535,98997.435,mousemove,0,762
810,1535,99009.435,mousemove,0,762
810,1535,99022.435,mouseout,0,762
810,1535,99022.435,mouseover,0,762
810,1535,99022.435,mousemove,0,762
810,1535,99073.435,mousedown,0,762
810,1535,99132.435,mouseup,0,762
810,1535,99132.435,click,0,762
810,1535,99581.435,mousemove,0,762
810,1535,99594.435,mousemove,0,762
810,1535,99606.435,mousemove,0,762
810,1535,99619.435,mousemove,0,762
810,1535,99630.435,mouseout,0,762
810,1535,99630.435,mouseover,0,762
810,1535,99630.435,mousemove,0,762
810,1535,99643.435,mousemove,0,762
810,1535,99655.435,mousemove,0,762
810,1535,99668.435,mousemove,0,762
810,1535,99692.435,mousemove,0,762
810,1535,99705.435,mousemove,0,762
810,1535,99717.435,mousemove,0,762
810,1535,99754.435,mousemove,0,762
810,1535,99805.435,mousedown,0,762
810,1535,99808.49,focusin,0,762
810,1535,99866.435,mouseup,0,762
810,1535,99894.855,scroll,0,764
810,1535,99907.795,scroll,0,768
810,1535,99920.845,scroll,0,779
810,1535,99946.84,scroll,0,787
810,1535,99959.855,scroll,0,796
810,1535,99972.93,scroll,0,806
810,1535,99986.69,scroll,0,831
810,1535,100011.815,scroll,0,845
810,1535,100024.89,scroll,0,861
810,1535,100037.805,scroll,0,896
810,1535,100063.94,scroll,0,915
810,1535,100076.995,scroll,0,935
810,1535,100089.92,scroll,0,956
810,1535,100104.35,scroll,0,1002
810,1535,100128.89,scroll,0,1027
810,1535,100141.88,scroll,0,1052
810,1535,100154.845,scroll,0,1105
810,1535,100180.945,scroll,0,1133
810,1535,100193.965,scroll,0,1162
810,1535,100202.435,mousemove,0,1162
810,1535,100206.83,scroll,0,1191
810,1535,100221.105,scroll,0,1252
810,1535,100245.935,scroll,0,1284
810,1535,100252.435,mouseout,0,1284
810,1535,100252.435,mouseover,0,1284
810,1535,100252.435,mousemove,0,1284
810,1535,100264.435,mousemove,0,1315
810,1535,100258.91,scroll,0,1315
810,1535,100277.435,mousemove,0,1348
810,1535,100271.865,scroll,0,1380
810,1535,100289.435,mouseout,0,1380
810,1535,100289.435,mouseover,0,1380
810,1535,100289.435,mousemove,0,1380
810,1535,100297.955,scroll,0,1414
810,1535,100302.435,mousemove,0,1414
810,1535,100314.435,mousemove,0,1447
810,1535,100310.975,scroll,0,1447
810,1535,100327.435,mousemove,0,1481
810,1535,100323.84,scroll,0,1481
810,1535,100339.435,mousemove,0,1514
810,1535,100337.16,scroll,0,1548
810,1535,100352.435,mousemove,0,1548
810,1535,100364.435,mouseout,0,1582
810,1535,100364.435,mouseover,0,1582
810,1535,100364.435,mousemove,0,1582
810,1535,100362.89,scroll,0,1582
810,1535,100376.435,mousemove,0,1616
810,1535,100375.97,scroll,0,1616
810,1535,100389.435,mousemove,0,1650
810,1535,100401.435,mousemove,0,1684
810,1535,100388.875,scroll,0,1684
810,1535,100414.435,mousemove,0,1718
810,1535,100414.975,scroll,0,1718
810,1535,100426.435,mousemove,0,1718
810,1535,100428.375,scroll,0,1752
810,1535,100438.435,mousemove,0,1752
810,1535,100451.435,mousemove,0,1785
810,1535,100441.085,scroll,0,1785
810,1535,100463.435,mousemove,0,1818
810,1535,100454.125,scroll,0,1851
810,1535,100476.435,mousemove,0,1851
810,1535,100479.895,scroll,0,1883
810,1535,100488.435,mousemove,0,1883
810,1535,100501.435,mousemove,0,1915
810,1535,100492.91,scroll,0,1915
810,1535,100513.435,mousemove,0,1946
810,1535,100505.87,scroll,0,1976
810,1535,100531.935,scroll,0,2006
810,1535,100538.435,mousemove,0,2006
810,1535,100551.435,mousemove,0,2036
810,1535,100544.885,scroll,0,2036
810,1535,100563.435,mousemove,0,2064
810,1535,100557.97,scroll,0,2064
810,1535,100575.435,mousemove,0,2092
810,1535,100571.13,scroll,0,2119
810,1535,100588.435,mousemove,0,2119
810,1535,100600.435,mousemove,0,2145
810,1535,100596.945,scroll,0,2145
810,1535,100613.435,mousemove,0,2170
810,1535,100609.93,scroll,0,2170
810,1535,100625.435,mousemove,0,2194
810,1535,100622.895,scroll,0,2218
810,1535,100637.435,mousemove,0,2218
810,1535,100650.435,mousemove,0,2240
810,1535,100648.95,scroll,0,2240
810,1535,100662.435,mousemove,0,2261
810,1535,100661.975,scroll,0,2261
810,1535,100675.435,mousemove,0,2281
810,1535,100674.96,scroll,0,2281
810,1535,100687.435,mousemove,0,2300
810,1535,100700.435,mousemove,0,2317
810,1535,100687.84,scroll,0,2317
810,1535,100712.435,mousemove,0,2317
810,1535,100713.915,scroll,0,2334
810,1535,100724.435,mousemove,0,2334
810,1535,100726.87,scroll,0,2349
810,1535,100737.435,mousemove,0,2349
810,1535,100740.19,scroll,0,2363
810,1535,100754.95,scroll,0,2387
810,1535,100778.925,scroll,0,2397
810,1535,100786.435,mousemove,0,2397
810,1535,100791.96,scroll,0,2406
810,1535,100804.9,scroll,0,2419
810,1535,100830.965,scroll,0,2424
810,1535,100836.435,mousedown,0,2424
810,1535,100838.93,focusout,0,2424
810,1535,100843.985,scroll,0,2427
810,1535,100860.435,mouseup,0,2429
810,1535,100860.435,click,0,2429
810,1535,100856.925,scroll,0,2430
810,1535,100970.125,mousemove,0,2430
810,1535,101234.435,mousemove,0,2430
810,1535,101247.435,mousemove,0,2430
810,1535,101259.435,mouseout,0,2430
810,1535,101259.435,mouseover,0,2430
810,1535,101259.435,mousemove,0,2430
810,1535,101272.435,mousemove,0,2430
810,1535,101284.435,mousemove,0,2430
810,1535,101296.435,mousemove,0,2430
810,1535,101309.435,mousemove,0,2430
810,1535,101321.435,mousemove,0,2430
810,1535,101334.435,mousemove,0,2430
810,1535,101346.435,mousemove,0,2430
810,1535,101359.435,mousemove,0,2430
810,1535,101371.435,mousemove,0,2430
810,1535,101459.435,mousedown,0,2430
810,1535,101463.17,focusin,0,2430
810,1535,101494.435,mouseup,0,2430
810,1535,101512.675,scroll,0,2429
810,1535,101525.67,scroll,0,2428
810,1535,101541.355,scroll,0,2421
810,1535,101577.575,scroll,0,2417
810,1535,101590.585,scroll,0,2408
810,1535,101616.58,scroll,0,2402
810,1535,101629.59,scroll,0,2396
810,1535,101642.61,scroll,0,2389
810,1535,101656.805,scroll,0,2373
810,1535,101681.615,scroll,0,2364
810,1535,101694.595,scroll,0,2355
810,1535,101707.6,scroll,0,2335
810,1535,101733.615,scroll,0,2324
810,1535,101746.63,scroll,0,2313
810,1535,101759.605,scroll,0,2301
810,1535,101772.995,scroll,0,2276
810,1535,101798.59,scroll,0,2263
810,1535,101811.655,scroll,0,2249
810,1535,101824.55,scroll,0,2221
810,1535,101850.615,scroll,0,2206
810,1535,101863.65,scroll,0,2191
810,1535,101880.435,mousemove,0,2176
810,1535,101876.595,scroll,0,2176
810,1535,101893.435,mousemove,0,2160
810,1535,101889.515,scroll,0,2145
810,1535,101905.435,mouseout,0,2145
810,1535,101905.435,mouseover,0,2145
810,1535,101905.435,mousemove,0,2145
810,1535,101918.435,mousemove,0,2129
810,1535,101915.62,scroll,0,2129
810,1535,101930.435,mouseout,0,2113
810,1535,101930.435,mouseover,0,2113
810,1535,101930.435,mousemove,0,2113
810,1535,101928.53,scroll,0,2113
810,1535,101943.435,mousemove,0,2097
810,1535,101941.535,scroll,0,2080
810,1535,101955.435,mousemove,0,2080
810,1535,101968.435,mousemove,0,2064
810,1535,101967.62,scroll,0,2064
810,1535,101980.435,mousemove,0,2047
810,1535,101980.6,scroll,0,2047
810,1535,101993.435,mousemove,0,2031
810,1535,101993.61,scroll,0,2031
810,1535,102005.435,mouseout,0,2014
810,1535,102005.435,mouseover,0,2014
810,1535,102005.435,mousemove,0,2014
810,1535,102017.435,mousemove,0,2014
810,1535,102006.91,scroll,0,1998
810,1535,102030.435,mousemove,0,1998
810,1535,102032.64,scroll,0,1981
810,1535,102042.435,mousemove,0,1981
810,1535,102045.6,scroll,0,1965
810,1535,102055.435,mousemove,0,1965
810,1535,102068.435,mousemove,0,1949
810,1535,102058.555,scroll,0,1932
810,1535,102079.435,mousemove,0,1932
810,1535,102084.65,scroll,0,1916
810,1535,102097.625,scroll,0,1901
810,1535,102117.435,mousemove,0,1885
810,1535,102110.595,scroll,0,1885
810,1535,102129.435,mousemove,0,1870
810,1535,102123.5,scroll,0,1852
810,1535,102141.435,mousemove,0,1852
810,1535,102154.435,mouseout,0,1840
810,1535,102154.435,mouseover,0,1840
810,1535,102154.435,mousemove,0,1840
810,1535,102149.685,scroll,0,1840
810,1535,102166.435,mousemove,0,1825
810,1535,102162.715,scroll,0,1825
810,1535,102179.435,mousemove,0,1811
810,1535,102175.65,scroll,0,1797
810,1535,102191.435,mousemove,0,1797
810,1535,102204.435,mousemove,0,1783
810,1535,102201.64,scroll,0,1783
810,1535,102216.435,mousemove,0,1770
810,1535,102214.685,scroll,0,1770
810,1535,102228.435,mousemove,0,1758
810,1535,102227.695,scroll,0,1758
810,1535,102241.435,mouseout,0,1745
810,1535,102241.435,mouseover,0,1745
810,1535,102241.435,mousemove,0,1745
810,1535,102253.435,mousemove,0,1734
810,1535,102240.545,scroll,0,1734
810,1535,102266.435,mousemove,0,1722
810,1535,102266.705,scroll,0,1722
810,1535,102278.435,mousemove,0,1712
810,1535,102279.6,scroll,0,1712
810,1535,102291.435,mousemove,0,1712
810,1535,102303.435,mousemove,0,1701
810,1535,102292.635,scroll,0,1692
810,1535,102315.435,mousemove,0,1692
810,1535,102318.565,scroll,0,1683
810,1535,102328.435,mousemove,0,1683
810,1535,102331.725,scroll,0,1674
810,1535,102340.435,mouseout,0,1674
810,1535,102340.435,mouseover,0,1674
810,1535,102340.435,mousemove,0,1674
810,1535,102353.435,mousemove,0,1666
810,1535,102344.68,scroll,0,1666
810,1535,102365.435,mousemove,0,1659
810,1535,102357.59,scroll,0,1652
810,1535,102377.435,mousemove,0,1652
810,1535,102383.69,scroll,0,1646
810,1535,102390.435,mousemove,0,1646
810,1535,102402.435,mousemove,0,1640
810,1535,102396.675,scroll,0,1640
810,1535,102415.435,mousemove,0,1635
810,1535,102409.64,scroll,0,1635
810,1535,102427.435,mousemove,0,1631
810,1535,102423.4,scroll,0,1627
810,1535,102440.435,mousemove,0,1627
810,1535,102453.435,mousemove,0,1624
810,1535,102448.69,scroll,0,1624
810,1535,102465.435,mousemove,0,1622
810,1535,102461.68,scroll,0,1622
810,1535,102478.435,mousemove,0,1621
810,1535,102474.58,scroll,0,1620
810,1535,102490.435,mousemove,0,1620
810,1535,102503.435,mousemove,0,1620
810,1535,102515.435,mousemove,0,1620
810,1535,102527.435,mousemove,0,1620
810,1535,102539.435,mousemove,0,1620
810,1535,102552.435,mousemove,0,1620
810,1535,102564.435,mousemove,0,1620
810,1535,102577.435,mousemove,0,1620
810,1535,102589.435,mousemove,0,1620
810,1535,102602.435,mousemove,0,1620
810,1535,102614.435,mousemove,0,1620
810,1535,102626.435,mousemove,0,1620
810,1535,102639.435,mousemove,0,1620
810,1535,102651.435,mousemove,0,1620
810,1535,102664.435,mousemove,0,1620
810,1535,102763.435,mousedown,0,1620
810,1535,102766.165,focusout,0,1620
810,1535,102787.435,mouseup,0,1620
810,1535,102787.435,click,0,1620
810,1535,102999.435,mousemove,0,1620
810,1535,103012.435,mouseout,0,1620
810,1535,103012.435,mouseover,0,1620
810,1535,103012.435,mousemove,0,1620
810,1535,103024.435,mousemove,0,1620
810,1535,103038.435,mousemove,0,1620
810,1535,103049.435,mousemove,0,1620
810,1535,103062.435,mousemove,0,1620
810,1535,103098.435,mousemove,0,1620
810,1535,103187.435,mousedown,0,1620
810,1535,103190.815,focusin,0,1620
810,1535,103210.435,mouseup,0,1620
810,1535,103227.165,scroll,0,1619
810,1535,103240.895,scroll,0,1616
810,1535,103266.005,scroll,0,1614
810,1535,103278.95,scroll,0,1611
810,1535,103292.435,mousedown,0,1611
810,1535,103296.475,scroll,0,1603
810,1535,103317.97,scroll,0,1598
810,1535,103330.92,scroll,0,1592
810,1535,103343.88,scroll,0,1579
810,1535,103370.055,scroll,0,1572
810,1535,103382.985,scroll,0,1564
810,1535,103392.435,mouseup,0,1564
810,1535,103395.62,dblclick,0,1564
810,1535,103396.205,scroll,0,1555
810,1535,103409.085,scroll,0,1536
810,1535,103434.98,scroll,0,1526
810,1535,103448,scroll,0,1515
810,1535,103460.935,scroll,0,1492
810,1535,103487.01,scroll,0,1479
810,1535,103499.99,scroll,0,1467
810,1535,103512.98,scroll,0,1454
810,1535,103525.81,scroll,0,1426
810,1535,103552.01,scroll,0,1412
810,1535,103565.015,scroll,0,1397
810,1535,103577.95,scroll,0,1382
810,1535,103592.375,scroll,0,1352
810,1535,103617,scroll,0,1336
810,1535,103629.965,scroll,0,1320
810,1535,103642.895,scroll,0,1288
810,1535,103669.015,scroll,0,1272
810,1535,103681.96,scroll,0,1255
810,1535,103694.945,scroll,0,1222
810,1535,103721.01,scroll,0,1206
810,1535,103734,scroll,0,1189
810,1535,103747.015,scroll,0,1173
810,1535,103759.915,scroll,0,1140
810,1535,103786.05,scroll,0,1124
810,1535,103799.08,scroll,0,1108
810,1535,103812.01,scroll,0,1076
810,1535,103838.04,scroll,0,1061
810,1535,103850.985,scroll,0,1046
810,1535,103869.435,mousemove,0,1031
810,1535,103863.995,scroll,0,1031
810,1535,103882.435,mousemove,0,1016
810,1535,103876.955,scroll,0,1002
810,1535,103894.435,mousemove,0,1002
810,1535,103906.435,mousemove,0,988
810,1535,103903.085,scroll,0,988
810,1535,103919.435,mouseout,0,974
810,1535,103919.435,mouseover,0,974
810,1535,103919.435,mousemove,0,974
810,1535,103915.995,scroll,0,974
810,1535,103931.435,mousemove,0,961
810,1535,103929.015,scroll,0,961
810,1535,103944.435,mouseout,0,949
810,1535,103944.435,mouseover,0,949
810,1535,103944.435,mousemove,0,949
810,1535,103956.435,mousemove,0,936
810,1535,103942.25,scroll,0,936
810,1535,103969.435,mousemove,0,925
810,1535,103968.025,scroll,0,925
810,1535,103981.435,mousemove,0,913
810,1535,103981.065,scroll,0,913
810,1535,103994.435,mousemove,0,902
810,1535,104006.435,mousemove,0,892
810,1535,103993.9,scroll,0,892
810,1535,104019.435,mousemove,0,882
810,1535,104020.1,scroll,0,882
810,1535,104031.435,mousemove,0,882
810,1535,104033.32,scroll,0,873
810,1535,104044.435,mousemove,0,873
810,1535,104056.435,mousemove,0,865
810,1535,104046.02,scroll,0,865
810,1535,104068.435,mousemove,0,856
810,1535,104059.76,scroll,0,849
810,1535,104085.075,scroll,0,842
810,1535,104098.085,scroll,0,836
810,1535,104118.435,mousemove,0,831
810,1535,104110.975,scroll,0,826
810,1535,104137.085,scroll,0,821
810,1535,104143.435,mousemove,0,821
810,1535,104155.435,mousemove,0,818
810,1535,104150.05,scroll,0,818
810,1535,104167.435,mousemove,0,815
810,1535,104163.075,scroll,0,815
810,1535,104180.435,mousemove,0,812
810,1535,104176.71,scroll,0,811
810,1535,104192.435,mousemove,0,811
810,1535,104205.435,mousemove,0,810
810,1535,104202.045,scroll,0,810
810,1535,104218.435,mouseout,0,810
810,1535,104218.435,mouseover,0,810
810,1535,104218.435,mousemove,0,810
810,1535,104231.435,mousemove,0,810
810,1535,104243.435,mousemove,0,810
810,1535,104255.435,mousemove,0,810
810,1535,104268.435,mousemove,0,810
810,1535,104279.435,mousemove,0,810
810,1535,104292.435,mousemove,0,810
810,1535,104304.435,mousemove,0,810
810,1535,104329.435,mousemove,0,810
810,1535,104405.435,mousedown,0,810
810,1535,104407.6,focusout,0,810
810,1535,104407.795,focusin,0,810
810,1535,104466.435,mouseup,0,810
810,1535,104466.435,click,0,810
810,1535,104477.375,scroll,0,0
810,1535,104487.345,scroll,0,810
810,1535,104587.475,mouseout,0,810
810,1535,104587.475,mouseover,0,810
810,1535,104587.475,mousemove,0,810
810,1535,104876.435,mousemove,0,810
810,1535,104889.435,mousemove,0,810
810,1535,104901.435,mousemove,0,810
810,1535,104913.435,mousemove,0,810
810,1535,104926.435,mouseout,0,810
810,1535,104926.435,mouseover,0,810
810,1535,104926.435,mousemove,0,810
810,1535,104938.435,mousemove,0,810
810,1535,104951.435,mousemove,0,810
810,1535,104963.435,mousemove,0,810
810,1535,104976.435,mousemove,0,810
810,1535,104988.435,mousemove,0,810
810,1535,105001.435,mousemove,0,810
810,1535,105014.435,mousemove,0,810
810,1535,105026.435,mousemove,0,810
810,1535,105038.435,mousemove,0,810
810,1535,105050.435,mousemove,0,810
810,1535,105063.435,mousemove,0,810
810,1535,105075.435,mousemove,0,810
810,1535,105087.435,mousemove,0,810
810,1535,105099.435,mousemove,0,810
810,1535,105112.435,mousemove,0,810
810,1535,105124.435,mousemove,0,810
810,1535,105137.435,mousemove,0,810
810,1535,105149.435,mousemove,0,810
810,1535,105299.435,mousemove,0,810
810,1535,105311.435,mousemove,0,810
810,1535,105324.435,mousemove,0,810
810,1535,105336.435,mousemove,0,810
810,1535,105349.435,mousemove,0,810
810,1535,105361.435,mousemove,0,810
810,1535,105373.435,mousemove,0,810
810,1535,105386.435,mousemove,0,810
810,1535,105398.435,mousemove,0,810
810,1535,105411.435,mouseout,0,810
810,1535,106672.515,unload,0,810
